title;Artikelnummer;Level 1;Level 2;Level 3;Level 4
Folder offen A3, 4/0, I250g;K-FD-A3-4/0-I250;Folder;Folder geschlossen A4 / offen A3 ;einseitig 4/0;Ivory 250g
Folder offen A3, 4/0, I300g;K-FD-A3-4/0-I300;Folder;Folder geschlossen A4 / offen A3 ;einseitig 4/0;Ivory 300g
Folder offen A3, 4/0, I350g;K-FD-A3-4/0-I350;Folder;Folder geschlossen A4 / offen A3 ;einseitig 4/0;Ivory 350g
Folder offen A3, 4/0, O100g;K-FD-A3-4/0-O100;Folder;Folder geschlossen A4 / offen A3 ;einseitig 4/0;Offset 100g (Weiss, Ivory, Recycling)
Folder offen A3, 4/0, O160g;K-FD-A3-4/0-O160;Folder;Folder geschlossen A4 / offen A3 ;einseitig 4/0;Offset 160g (Weiss, Ivory, Recycling)
Folder offen A3, 4/0, O300g;K-FD-A3-4/0-O300;Folder;Folder geschlossen A4 / offen A3 ;einseitig 4/0;Offset 300g (Weiss, Ivory, Recycling)
Folder offen A3, 4/0, O450g;K-FD-A3-4/0-O450;Folder;Folder geschlossen A4 / offen A3 ;einseitig 4/0;Offset 450g (Weiss, Ivory)
Folder offen A3, 1/1, 100g;K-FD-A3-1/1-100;Folder;Folder geschlossen A4 / offen A3 ;beidseitig 1/1;100g Papier
Folder offen A3, 1/1, 120g;K-FD-A3-1/1-120;Folder;Folder geschlossen A4 / offen A3 ;beidseitig 1/1;120g Papier
Folder offen A3, 1/1, 160g;K-FD-A3-1/1-160;Folder;Folder geschlossen A4 / offen A3 ;beidseitig 1/1;160g Papier
Folder offen A3, 1/1, 200g;K-FD-A3-1/1-200;Folder;Folder geschlossen A4 / offen A3 ;beidseitig 1/1;200g Papier
Folder offen A3, 1/1, 250g;K-FD-A3-1/1-250;Folder;Folder geschlossen A4 / offen A3 ;beidseitig 1/1;250g Papier
Folder offen A3, 1/1, 300g;K-FD-A3-1/1-300;Folder;Folder geschlossen A4 / offen A3 ;beidseitig 1/1;300g Papier
Folder offen A3, 1/1, 350g;K-FD-A3-1/1-350;Folder;Folder geschlossen A4 / offen A3 ;beidseitig 1/1;350g Papier
Folder offen A3, 1/1, 400g;K-FD-A3-1/1-400;Folder;Folder geschlossen A4 / offen A3 ;beidseitig 1/1;400g Papier
Folder offen A3, 1/1, I100g;K-FD-A3-1/1-I100;Folder;Folder geschlossen A4 / offen A3 ;beidseitig 1/1;Ivory 100g
Folder offen A3, 1/1, I120g;K-FD-A3-1/1-I120;Folder;Folder geschlossen A4 / offen A3 ;beidseitig 1/1;Ivory 120g
Folder offen A3, 1/1, I160g;K-FD-A3-1/1-I160;Folder;Folder geschlossen A4 / offen A3 ;beidseitig 1/1;Ivory 160g
Folder offen A3, 1/1, I200g;K-FD-A3-1/1-I200;Folder;Folder geschlossen A4 / offen A3 ;beidseitig 1/1;Ivory 200g
Folder offen A3, 1/1, I250g;K-FD-A3-1/1-I250;Folder;Folder geschlossen A4 / offen A3 ;beidseitig 1/1;Ivory 250g
Folder offen A3, 1/1, I300g;K-FD-A3-1/1-I300;Folder;Folder geschlossen A4 / offen A3 ;beidseitig 1/1;Ivory 300g
Folder offen A3, 1/1, I350g;K-FD-A3-1/1-I350;Folder;Folder geschlossen A4 / offen A3 ;beidseitig 1/1;Ivory 350g
Folder offen A3, 1/1, O100g;K-FD-A3-1/1-O100;Folder;Folder geschlossen A4 / offen A3 ;beidseitig 1/1;Offset 100g (Weiss, Ivory, Recycling)
Folder offen A3, 1/1, O160g;K-FD-A3-1/1-O160;Folder;Folder geschlossen A4 / offen A3 ;beidseitig 1/1;Offset 160g (Weiss, Ivory, Recycling)
Folder offen A3, 1/1, O300g;K-FD-A3-1/1-O300;Folder;Folder geschlossen A4 / offen A3 ;beidseitig 1/1;Offset 300g (Weiss, Ivory, Recycling)
Folder offen A3, 1/1, O450g;K-FD-A3-1/1-O450;Folder;Folder geschlossen A4 / offen A3 ;beidseitig 1/1;Offset 450g (Weiss, Ivory)
Folder offen A3, 1/0, 100g;K-FD-A3-1/0-100;Folder;Folder geschlossen A4 / offen A3 ;einseitig 1/0;100g Papier
Folder offen A3, 1/0, 120g;K-FD-A3-1/0-120;Folder;Folder geschlossen A4 / offen A3 ;einseitig 1/0;120g Papier
Folder offen A3, 1/0, 160g;K-FD-A3-1/0-160;Folder;Folder geschlossen A4 / offen A3 ;einseitig 1/0;160g Papier
Folder offen A3, 1/0, 200g;K-FD-A3-1/0-200;Folder;Folder geschlossen A4 / offen A3 ;einseitig 1/0;200g Papier
Folder offen A3, 1/0, 250g;K-FD-A3-1/0-250;Folder;Folder geschlossen A4 / offen A3 ;einseitig 1/0;250g Papier
Folder offen A3, 1/0, 300g;K-FD-A3-1/0-300;Folder;Folder geschlossen A4 / offen A3 ;einseitig 1/0;300g Papier
Folder offen A3, 1/0, 350g;K-FD-A3-1/0-350;Folder;Folder geschlossen A4 / offen A3 ;einseitig 1/0;350g Papier
Folder offen A3, 1/0, 400g;K-FD-A3-1/0-400;Folder;Folder geschlossen A4 / offen A3 ;einseitig 1/0;400g Papier
Folder offen A3, 1/0, I100g;K-FD-A3-1/0-I100;Folder;Folder geschlossen A4 / offen A3 ;einseitig 1/0;Ivory 100g
Folder offen A3, 1/0, I120g;K-FD-A3-1/0-I120;Folder;Folder geschlossen A4 / offen A3 ;einseitig 1/0;Ivory 120g
Folder offen A3, 1/0, I160g;K-FD-A3-1/0-I160;Folder;Folder geschlossen A4 / offen A3 ;einseitig 1/0;Ivory 160g
Folder offen A3, 1/0, I200g;K-FD-A3-1/0-I200;Folder;Folder geschlossen A4 / offen A3 ;einseitig 1/0;Ivory 200g
Folder offen A3, 1/0, I250g;K-FD-A3-1/0-I250;Folder;Folder geschlossen A4 / offen A3 ;einseitig 1/0;Ivory 250g
Folder offen A3, 1/0, I300g;K-FD-A3-1/0-I300;Folder;Folder geschlossen A4 / offen A3 ;einseitig 1/0;Ivory 300g
Folder offen A3, 1/0, I350g;K-FD-A3-1/0-I350;Folder;Folder geschlossen A4 / offen A3 ;einseitig 1/0;Ivory 350g
Folder offen A3, 1/0, O100g;K-FD-A3-1/0-O100;Folder;Folder geschlossen A4 / offen A3 ;einseitig 1/0;Offset 100g (Weiss, Ivory, Recycling)
Folder offen A3, 1/0, O160g;K-FD-A3-1/0-O160;Folder;Folder geschlossen A4 / offen A3 ;einseitig 1/0;Offset 160g (Weiss, Ivory, Recycling)
Folder offen A3, 1/0, O300g;K-FD-A3-1/0-O300;Folder;Folder geschlossen A4 / offen A3 ;einseitig 1/0;Offset 300g (Weiss, Ivory, Recycling)
Folder offen A3, 1/0, O450g;K-FD-A3-1/0-O450;Folder;Folder geschlossen A4 / offen A3 ;einseitig 1/0;Offset 450g (Weiss, Ivory)
Folder offen A4, 4/4, 100g;K-FD-A4-4/4-100;Folder;Folder geschlossen A5 / offen A4;beidseitig 4/4;100g Papier
Folder offen A4, 4/4, 120g;K-FD-A4-4/4-120;Folder;Folder geschlossen A5 / offen A4;beidseitig 4/4;120g Papier
Folder offen A4, 4/4, 160g;K-FD-A4-4/4-160;Folder;Folder geschlossen A5 / offen A4;beidseitig 4/4;160g Papier
Folder offen A4, 4/4, 200g;K-FD-A4-4/4-200;Folder;Folder geschlossen A5 / offen A4;beidseitig 4/4;200g Papier
Folder offen A4, 4/4, 250g;K-FD-A4-4/4-250;Folder;Folder geschlossen A5 / offen A4;beidseitig 4/4;250g Papier
Folder offen A4, 4/4, 300g;K-FD-A4-4/4-300;Folder;Folder geschlossen A5 / offen A4;beidseitig 4/4;300g Papier
Folder offen A4, 4/4, 350g;K-FD-A4-4/4-350;Folder;Folder geschlossen A5 / offen A4;beidseitig 4/4;350g Papier
Folder offen A4, 4/4, 400g;K-FD-A4-4/4-400;Folder;Folder geschlossen A5 / offen A4;beidseitig 4/4;400g Papier
Folder offen A4, 4/4, I100g;K-FD-A4-4/4-I100;Folder;Folder geschlossen A5 / offen A4;beidseitig 4/4;Ivory 100g
Folder offen A4, 4/4, I120g;K-FD-A4-4/4-I120;Folder;Folder geschlossen A5 / offen A4;beidseitig 4/4;Ivory 120g
Folder offen A4, 4/4, I160g;K-FD-A4-4/4-I160;Folder;Folder geschlossen A5 / offen A4;beidseitig 4/4;Ivory 160g
Folder offen A4, 4/4, I200g;K-FD-A4-4/4-I200;Folder;Folder geschlossen A5 / offen A4;beidseitig 4/4;Ivory 200g
Folder offen A4, 4/4, I250g;K-FD-A4-4/4-I250;Folder;Folder geschlossen A5 / offen A4;beidseitig 4/4;Ivory 250g
Folder offen A4, 4/4, I300g;K-FD-A4-4/4-I300;Folder;Folder geschlossen A5 / offen A4;beidseitig 4/4;Ivory 300g
Folder offen A4, 4/4, I350g;K-FD-A4-4/4-I350;Folder;Folder geschlossen A5 / offen A4;beidseitig 4/4;Ivory 350g
Folder offen A4, 4/4, O100g;K-FD-A4-4/4-O100;Folder;Folder geschlossen A5 / offen A4;beidseitig 4/4;Offset 100g (Weiss, Ivory, Recycling)
Folder offen A4, 4/4, O160g;K-FD-A4-4/4-O160;Folder;Folder geschlossen A5 / offen A4;beidseitig 4/4;Offset 160g (Weiss, Ivory, Recycling)
Folder offen A4, 4/4, O300g;K-FD-A4-4/4-O300;Folder;Folder geschlossen A5 / offen A4;beidseitig 4/4;Offset 300g (Weiss, Ivory, Recycling)
Folder offen A4, 4/4, O450g;K-FD-A4-4/4-O450;Folder;Folder geschlossen A5 / offen A4;beidseitig 4/4;Offset 450g (Weiss, Ivory)
Folder offen A4, 4/1, 100g;K-FD-A4-4/1-100;Folder;Folder geschlossen A5 / offen A4;beidseitig 4/1;100g Papier
Folder offen A4, 4/1, 120g;K-FD-A4-4/1-120;Folder;Folder geschlossen A5 / offen A4;beidseitig 4/1;120g Papier
Folder offen A4, 4/1, 160g;K-FD-A4-4/1-160;Folder;Folder geschlossen A5 / offen A4;beidseitig 4/1;160g Papier
Folder offen A4, 4/1, 200g;K-FD-A4-4/1-200;Folder;Folder geschlossen A5 / offen A4;beidseitig 4/1;200g Papier
Folder offen A4, 4/1, 250g;K-FD-A4-4/1-250;Folder;Folder geschlossen A5 / offen A4;beidseitig 4/1;250g Papier
Folder offen A4, 4/1, 300g;K-FD-A4-4/1-300;Folder;Folder geschlossen A5 / offen A4;beidseitig 4/1;300g Papier
Folder offen A4, 4/1, 350g;K-FD-A4-4/1-350;Folder;Folder geschlossen A5 / offen A4;beidseitig 4/1;350g Papier
Folder offen A4, 4/1, 400g;K-FD-A4-4/1-400;Folder;Folder geschlossen A5 / offen A4;beidseitig 4/1;400g Papier
Folder offen A4, 4/1, I100g;K-FD-A4-4/1-I100;Folder;Folder geschlossen A5 / offen A4;beidseitig 4/1;Ivory 100g
Folder offen A4, 4/1, I120g;K-FD-A4-4/1-I120;Folder;Folder geschlossen A5 / offen A4;beidseitig 4/1;Ivory 120g
Folder offen A4, 4/1, I160g;K-FD-A4-4/1-I160;Folder;Folder geschlossen A5 / offen A4;beidseitig 4/1;Ivory 160g
Folder offen A4, 4/1, I200g;K-FD-A4-4/1-I200;Folder;Folder geschlossen A5 / offen A4;beidseitig 4/1;Ivory 200g
Folder offen A4, 4/1, I250g;K-FD-A4-4/1-I250;Folder;Folder geschlossen A5 / offen A4;beidseitig 4/1;Ivory 250g
Folder offen A4, 4/1, I300g;K-FD-A4-4/1-I300;Folder;Folder geschlossen A5 / offen A4;beidseitig 4/1;Ivory 300g
Folder offen A4, 4/1, I350g;K-FD-A4-4/1-I350;Folder;Folder geschlossen A5 / offen A4;beidseitig 4/1;Ivory 350g
Folder offen A4, 4/1, O100g;K-FD-A4-4/1-O100;Folder;Folder geschlossen A5 / offen A4;beidseitig 4/1;Offset 100g (Weiss, Ivory, Recycling)
Folder offen A4, 4/1, O160g;K-FD-A4-4/1-O160;Folder;Folder geschlossen A5 / offen A4;beidseitig 4/1;Offset 160g (Weiss, Ivory, Recycling)
Folder offen A4, 4/1, O300g;K-FD-A4-4/1-O300;Folder;Folder geschlossen A5 / offen A4;beidseitig 4/1;Offset 300g (Weiss, Ivory, Recycling)
Folder offen A4, 4/1, O450g;K-FD-A4-4/1-O450;Folder;Folder geschlossen A5 / offen A4;beidseitig 4/1;Offset 450g (Weiss, Ivory)
Folder offen A4, 4/0, 100g;K-FD-A4-4/0-100;Folder;Folder geschlossen A5 / offen A4;einseitig 4/0;100g Papier
Folder offen A4, 4/0, 120g;K-FD-A4-4/0-120;Folder;Folder geschlossen A5 / offen A4;einseitig 4/0;120g Papier
Folder offen A4, 4/0, 160g;K-FD-A4-4/0-160;Folder;Folder geschlossen A5 / offen A4;einseitig 4/0;160g Papier
Folder offen A4, 4/0, 200g;K-FD-A4-4/0-200;Folder;Folder geschlossen A5 / offen A4;einseitig 4/0;200g Papier
Folder offen A4, 4/0, 250g;K-FD-A4-4/0-250;Folder;Folder geschlossen A5 / offen A4;einseitig 4/0;250g Papier
Folder offen A4, 4/0, 300g;K-FD-A4-4/0-300;Folder;Folder geschlossen A5 / offen A4;einseitig 4/0;300g Papier
Folder offen A4, 4/0, 350g;K-FD-A4-4/0-350;Folder;Folder geschlossen A5 / offen A4;einseitig 4/0;350g Papier
Folder offen A4, 4/0, 400g;K-FD-A4-4/0-400;Folder;Folder geschlossen A5 / offen A4;einseitig 4/0;400g Papier
Folder offen A4, 4/0, I100g;K-FD-A4-4/0-I100;Folder;Folder geschlossen A5 / offen A4;einseitig 4/0;Ivory 100g
Folder offen A4, 4/0, I120g;K-FD-A4-4/0-I120;Folder;Folder geschlossen A5 / offen A4;einseitig 4/0;Ivory 120g
Folder offen A4, 4/0, I160g;K-FD-A4-4/0-I160;Folder;Folder geschlossen A5 / offen A4;einseitig 4/0;Ivory 160g
Folder offen A4, 4/0, I200g;K-FD-A4-4/0-I200;Folder;Folder geschlossen A5 / offen A4;einseitig 4/0;Ivory 200g
Folder offen A4, 4/0, I250g;K-FD-A4-4/0-I250;Folder;Folder geschlossen A5 / offen A4;einseitig 4/0;Ivory 250g
Folder offen A4, 4/0, I300g;K-FD-A4-4/0-I300;Folder;Folder geschlossen A5 / offen A4;einseitig 4/0;Ivory 300g
Folder offen A4, 4/0, I350g;K-FD-A4-4/0-I350;Folder;Folder geschlossen A5 / offen A4;einseitig 4/0;Ivory 350g
Folder offen A4, 4/0, O100g;K-FD-A4-4/0-O100;Folder;Folder geschlossen A5 / offen A4;einseitig 4/0;Offset 100g (Weiss, Ivory, Recycling)
Folder offen A4, 4/0, O160g;K-FD-A4-4/0-O160;Folder;Folder geschlossen A5 / offen A4;einseitig 4/0;Offset 160g (Weiss, Ivory, Recycling)
Folder offen A4, 4/0, O300g;K-FD-A4-4/0-O300;Folder;Folder geschlossen A5 / offen A4;einseitig 4/0;Offset 300g (Weiss, Ivory, Recycling)
Folder offen A4, 4/0, O450g;K-FD-A4-4/0-O450;Folder;Folder geschlossen A5 / offen A4;einseitig 4/0;Offset 450g (Weiss, Ivory)
Folder offen A4, 1/1, 100g;K-FD-A4-1/1-100;Folder;Folder geschlossen A5 / offen A4;beidseitig 1/1;100g Papier
Folder offen A4, 1/1, 120g;K-FD-A4-1/1-120;Folder;Folder geschlossen A5 / offen A4;beidseitig 1/1;120g Papier
Folder offen A4, 1/1, 160g;K-FD-A4-1/1-160;Folder;Folder geschlossen A5 / offen A4;beidseitig 1/1;160g Papier
Folder offen A4, 1/1, 200g;K-FD-A4-1/1-200;Folder;Folder geschlossen A5 / offen A4;beidseitig 1/1;200g Papier
Folder offen A4, 1/1, 250g;K-FD-A4-1/1-250;Folder;Folder geschlossen A5 / offen A4;beidseitig 1/1;250g Papier
Folder offen A4, 1/1, 300g;K-FD-A4-1/1-300;Folder;Folder geschlossen A5 / offen A4;beidseitig 1/1;300g Papier
Folder offen A4, 1/1, 350g;K-FD-A4-1/1-350;Folder;Folder geschlossen A5 / offen A4;beidseitig 1/1;350g Papier
Folder offen A4, 1/1, 400g;K-FD-A4-1/1-400;Folder;Folder geschlossen A5 / offen A4;beidseitig 1/1;400g Papier
Folder offen A4, 1/1, I100g;K-FD-A4-1/1-I100;Folder;Folder geschlossen A5 / offen A4;beidseitig 1/1;Ivory 100g
Folder offen A4, 1/1, I120g;K-FD-A4-1/1-I120;Folder;Folder geschlossen A5 / offen A4;beidseitig 1/1;Ivory 120g
Folder offen A4, 1/1, I160g;K-FD-A4-1/1-I160;Folder;Folder geschlossen A5 / offen A4;beidseitig 1/1;Ivory 160g
Folder offen A4, 1/1, I200g;K-FD-A4-1/1-I200;Folder;Folder geschlossen A5 / offen A4;beidseitig 1/1;Ivory 200g
Folder offen A4, 1/1, I250g;K-FD-A4-1/1-I250;Folder;Folder geschlossen A5 / offen A4;beidseitig 1/1;Ivory 250g
Folder offen A4, 1/1, I300g;K-FD-A4-1/1-I300;Folder;Folder geschlossen A5 / offen A4;beidseitig 1/1;Ivory 300g
Folder offen A4, 1/1, I350g;K-FD-A4-1/1-I350;Folder;Folder geschlossen A5 / offen A4;beidseitig 1/1;Ivory 350g
Folder offen A4, 1/1, O100g;K-FD-A4-1/1-O100;Folder;Folder geschlossen A5 / offen A4;beidseitig 1/1;Offset 100g (Weiss, Ivory, Recycling)
Folder offen A4, 1/1, O160g;K-FD-A4-1/1-O160;Folder;Folder geschlossen A5 / offen A4;beidseitig 1/1;Offset 160g (Weiss, Ivory, Recycling)
Folder offen A4, 1/1, O300g;K-FD-A4-1/1-O300;Folder;Folder geschlossen A5 / offen A4;beidseitig 1/1;Offset 300g (Weiss, Ivory, Recycling)
Folder offen A4, 1/1, O450g;K-FD-A4-1/1-O450;Folder;Folder geschlossen A5 / offen A4;beidseitig 1/1;Offset 450g (Weiss, Ivory)
Folder offen A4, 1/0, 100g;K-FD-A4-1/0-100;Folder;Folder geschlossen A5 / offen A4;einseitig 1/0;100g Papier
Folder offen A4, 1/0, 120g;K-FD-A4-1/0-120;Folder;Folder geschlossen A5 / offen A4;einseitig 1/0;120g Papier
Folder offen A4, 1/0, 160g;K-FD-A4-1/0-160;Folder;Folder geschlossen A5 / offen A4;einseitig 1/0;160g Papier
Folder offen A4, 1/0, 200g;K-FD-A4-1/0-200;Folder;Folder geschlossen A5 / offen A4;einseitig 1/0;200g Papier
Folder offen A4, 1/0, 250g;K-FD-A4-1/0-250;Folder;Folder geschlossen A5 / offen A4;einseitig 1/0;250g Papier
Folder offen A4, 1/0, 300g;K-FD-A4-1/0-300;Folder;Folder geschlossen A5 / offen A4;einseitig 1/0;300g Papier
Folder offen A4, 1/0, 350g;K-FD-A4-1/0-350;Folder;Folder geschlossen A5 / offen A4;einseitig 1/0;350g Papier
Folder offen A4, 1/0, 400g;K-FD-A4-1/0-400;Folder;Folder geschlossen A5 / offen A4;einseitig 1/0;400g Papier
Folder offen A4, 1/0, I100g;K-FD-A4-1/0-I100;Folder;Folder geschlossen A5 / offen A4;einseitig 1/0;Ivory 100g
Folder offen A4, 1/0, I120g;K-FD-A4-1/0-I120;Folder;Folder geschlossen A5 / offen A4;einseitig 1/0;Ivory 120g
Folder offen A4, 1/0, I160g;K-FD-A4-1/0-I160;Folder;Folder geschlossen A5 / offen A4;einseitig 1/0;Ivory 160g
Folder offen A4, 1/0, I200g;K-FD-A4-1/0-I200;Folder;Folder geschlossen A5 / offen A4;einseitig 1/0;Ivory 200g
Folder offen A4, 1/0, I250g;K-FD-A4-1/0-I250;Folder;Folder geschlossen A5 / offen A4;einseitig 1/0;Ivory 250g
Folder offen A4, 1/0, I300g;K-FD-A4-1/0-I300;Folder;Folder geschlossen A5 / offen A4;einseitig 1/0;Ivory 300g
Folder offen A4, 1/0, I350g;K-FD-A4-1/0-I350;Folder;Folder geschlossen A5 / offen A4;einseitig 1/0;Ivory 350g
Folder offen A4, 1/0, O100g;K-FD-A4-1/0-O100;Folder;Folder geschlossen A5 / offen A4;einseitig 1/0;Offset 100g (Weiss, Ivory, Recycling)
Folder offen A4, 1/0, O160g;K-FD-A4-1/0-O160;Folder;Folder geschlossen A5 / offen A4;einseitig 1/0;Offset 160g (Weiss, Ivory, Recycling)
Folder offen A4, 1/0, O300g;K-FD-A4-1/0-O300;Folder;Folder geschlossen A5 / offen A4;einseitig 1/0;Offset 300g (Weiss, Ivory, Recycling)
Folder offen A4, 1/0, O450g;K-FD-A4-1/0-O450;Folder;Folder geschlossen A5 / offen A4;einseitig 1/0;Offset 450g (Weiss, Ivory)
Folder Offen A4/2 , 4/4, 100g;K-FD-A4/2-4/4-100;Folder;Folder geschlossen DIN Lang / Offen A4;beidseitig 4/4;100g Papier
Folder Offen A4/2 , 4/4, 120g;K-FD-A4/2-4/4-120;Folder;Folder geschlossen DIN Lang / Offen A4;beidseitig 4/4;120g Papier
Folder Offen A4/2 , 4/4, 160g;K-FD-A4/2-4/4-160;Folder;Folder geschlossen DIN Lang / Offen A4;beidseitig 4/4;160g Papier
Folder Offen A4/2 , 4/4, 200g;K-FD-A4/2-4/4-200;Folder;Folder geschlossen DIN Lang / Offen A4;beidseitig 4/4;200g Papier
Folder Offen A4/2 , 4/4, 250g;K-FD-A4/2-4/4-250;Folder;Folder geschlossen DIN Lang / Offen A4;beidseitig 4/4;250g Papier
Folder Offen A4/2 , 4/4, 300g;K-FD-A4/2-4/4-300;Folder;Folder geschlossen DIN Lang / Offen A4;beidseitig 4/4;300g Papier
Folder Offen A4/2 , 4/4, 350g;K-FD-A4/2-4/4-350;Folder;Folder geschlossen DIN Lang / Offen A4;beidseitig 4/4;350g Papier
